name,review,rating,date
ピーちゃん2nd,"戦闘以外の仕様が原神と似ててやりやすいです。
ガチャ渋いと言ってる人多いけど配布キャラでストーリーを十分進められるし。ほよばーすのゲームは同じようなものだと思います。",5,2023-05-02 10:00:35
たまごっち好きの童貞,"ストーリーも戦闘もつまらないし、やってる時間が無駄に思えてくる。
原神の次回作ということで遊んでみたがこんなものか…と。
今思えば原神もつまらなかったな。",1,2023-05-07 06:47:53
環えろは,やはり原神は超えられない。ターン制はいいのだが、詰め込みすぎて理解するのにいきなり苦労する。バトルの難易度もいきなりすぎて草。とにかく最初から全開学習好きな人向け。,1,2023-05-03 10:37:50
fazz-01,"始めてチュートリアルが始まり、
操作方法を教えながら戦闘するまでは良いのですが、ストーリーをスキップする事が出来ないためサクサク行きたい人には不向き。",2,2023-04-27 14:42:51
ぃろはにほへと？！,ストーリーが見えないので、分かりにくい。キャラガチャもあまり引けず、グッと来ない。音楽は良いです。多分、好みが割れそう。無料ガチャ引いて終わりかな。お疲れ様てした。,1,2023-04-28 13:24:46
☆8くらい,"まず無課金勢に一言、爆死報告なんかいらないからアンストしてくださいw
ソシャゲは課金前提ですから、お金使ってあげましょうよ。楽しければいいでしょう！",5,2023-05-08 15:09:34
トモエモン,主人公＋序盤のストーリーで配布されるキャラ3人の構成が強すぎて2パーティ目を作らないといけない場合を除き、ほぼ全てのコンテンツクリアできます。,5,2023-04-30 06:23:31
カフカ大好き人間,すみません質問です。ゲーム自体はとても面白かったのですが、一時アンインストールして、またインストールしたんですが、最初からになっていました。どういうことでしょうか。,5,2023-08-10 03:43:17
*(^o^)/*ワーイ,"普通に面白くて
どハマりしてます✨
まだ課金は全くしてないですが、
いずれは課金するつもりです。
無料で遊べてもらってるの申し訳なるぐらい
クオリティ高いですw",5,2023-04-28 08:27:45
にとろんぷらす,"新キャラの追加頻度が早いのとゲームの仕様&キャラ総数の問題でガチャを強いられてる感が強い
銀狼みたいに新キャラが出るたびに配布光円錐をくれたらなぁ

それ以外に不満は特にない",5,2023-07-10 08:40:16
Curry#31,キャラゲーを謳ってる割にキャラの確率低すぎてずっと配布ゴミキャラで延々と周回させられます。崩壊3rd、原神よりも戦闘単調なのでおすすめしません。,1,2023-04-26 14:28:48
armageドン,"ムービーやストーリーの流れが非常に悪い。
スキップはできなくとも、もっとすらすら話が進むようにして欲しい。改善されるまではアインストールのままですね。",2,2023-04-27 19:27:25
nootet,thank you for being so generous with the stellars!! i’ll be sure to spend more money in the future 😍😍😘,5,2023-06-10 16:39:20
miyazon,"移動の時の操作がしづらく、ストーリーでも専門用語が多くて没入感が少ないです。
原神は面白かったけど、コマンド操作ってのも微妙。
期待してただけにがっかりな作品だったから星1",1,2023-05-03 07:58:32
143番,原神とか崩壊3とか面白かったのになんでだろう…そこまで面白さを感じないというか、普通でした。特に新しさがなかったといえば良いのかな…うーん面白い人には面白いと思う。,2,2023-04-26 02:28:26
ジンフィズ,所々で意訳がうまくいっておらず、ひたすらおかしな日本語を読むことになるのでイライラします。これが気にならずに楽しめる人が大勢いることに不安を覚えました。,2,2023-05-07 08:07:20
キャラスト残念,"崩壊シリーズは初めてプレイするが(原神初期勢)

スターレイルは嘘でも楽しいとは言えない
そこそこ課金したけど
もぅ課金しないかなレベル！

原神やってる方が楽しい",1,2023-05-28 01:20:19
こじょふー,ストーリー普通に面白い、キャラクターが魅力的。主人公頭おかしいけど笑 ゲームシステムはよく分からんが今んとこ楽しんでる。暇つぶし以上にはなると思います。,5,2023-05-03 12:41:43
オケ(￣▽￣),コンシューマも顔負けレベルのゲームの完成度です。特にシナリオの完成度が高いので是非１章の終わりまではプレイしてみてください。間違いなくこのゲームの虜になります。,5,2023-06-09 23:18:48
チベスナ君,"ガチャ渋いけど戦闘は面白いし続けようと思うんだけどとにかくストーリーが分かり辛い

専門用語ちゃんと説明入るけど最初から多過ぎてストーリーの全容が掴みづらい",3,2023-04-26 15:07:57
wa la de,面白い！少し似ってるゲーム陰陽師もやってます(二週間前までは大名士､名前は樂哉無一事です)でも最近確実に陰陽師より崩壊スタレールの方をやってる。,5,2023-05-05 14:05:04
万年筆。,ペルソナに比べてターン制なのにやれること少なすぎて正味微妙…敵のビジュも面白みがない。他のシステムは原神と変わんないし、期待して損した。,2,2023-04-26 20:16:17
ましゃ(リバ),"模擬宇宙のテキスト、意味不明すぎて萎える。
他作品やってりゃ理解できるのか？
だとしてもそういう前提なのはちょっと。

あと男女比（笑）
ギャルゲーなのもちょっと。",1,2023-05-09 11:56:51
ニン太,エフェクトは半端なくカッコ良い。キャラが可愛い、綺麗、イケメン。戦闘はターン制だが、わちゃわちゃ動かすの苦手だから好き。総じて最高だ。,5,2023-04-26 11:49:11
マクナム,"微妙。崩壊3rdを楽しめたからと言ってこれを楽しめるかと言うとそうでは無いと思います。 大して進めずにアンストしました。
控えめに言って無用の長物ですね",1,2023-05-13 05:58:36
一見55221,"ガチャなかなかできない(原神と同じ
石を貯めるのめんどくさい(原神と同じ
育成もめんどくさい(原神と同じ
リセマラするのもめんどくさい
まとめるとここの会社のゲームは全部めんどくさい。",3,2023-07-24 03:35:53
へあらまなた,"個人の意見なので無能はおまえだろ
自分的には合わないです
ガチャも回す機会少なくリセマラも時間かかるし、ユーザーに優しく陣営に利益があるような気がするので自分はすぐ辞めました。",1,2023-04-27 02:50:02
